"K1","K2","K3","sp1","sp2","sp3","surv_sp"
0.773711344383983,0.582666208088822,0.248738508323345,1,1,1,"1_2_3"
0.440878237338271,0.277378150907642,0.853632087752421,1,1,1,"1_3"
0.197867955696704,0.370284360566181,0.907600002439677,1,1,1,"3"
0.356199446369022,0.185801970901214,0.915750829655986,1,1,1,"1_3"
0.222486885626235,0.241394924899391,0.944578252955866,1,1,1,"3"
0.0861070838612082,0.987567068787028,0.131517507413716,1,1,1,"2"
0.532352630348644,0.812654974562375,0.237049719004063,1,1,1,"1_2"
0.490031746142102,0.0205832406766592,0.871461541306424,1,1,1,"1_3"
0.175646210838134,0.145247968430571,0.973679329289165,1,1,1,"3"
0.667088885537329,0.479596300186804,0.570070002402945,1,1,1,"1_2_3"
0.936655346758702,0.0270528547951697,0.349206105954302,1,1,1,"1_3"
0.725460150802424,0.0761085605032614,0.68404316867859,1,1,1,"1_3"
0.205471172806401,0.836063124972735,0.508704283652484,1,1,1,"2_3"
0.658630768982013,0.29988916419479,0.690124625954409,1,1,1,"1_3"
0.239036628679978,0.542997770362757,0.804993733845417,1,1,1,"2_3"
0.919264891335439,0.295347329983229,0.260234536965832,1,1,1,"1_3"
0.151716850156713,0.966499185436229,0.207029760975642,1,1,1,"2"
0.560261714711456,0.592759337555901,0.578569942849495,1,1,1,"1_2_3"
0.11645484147536,0.852823352499239,0.509048719995353,1,1,1,"2_3"
0.910968574202502,0.250903758844374,0.327389005028002,1,1,1,"1_3"
0.916709122404634,0.04495167448449,0.397018553547774,1,1,1,"1_3"
0.284282448088491,0.65632171969444,0.698874301978652,1,1,1,"1_2_3"
0.805451359623055,0.573044641284685,0.151221514263943,1,1,1,"1_2_3"
0.3691795936901,0.721467729975459,0.585824839185631,1,1,1,"1_2_3"
0.29073060537904,0.955311042943544,0.0534464809510865,1,1,1,"2"
0.0801615003022399,0.737831425503339,0.670208117982023,1,1,1,"2_3"
0.556550403304225,0.54786415013388,0.624577074170983,1,1,1,"1_2_3"
0.422138096604297,0.209054136637422,0.882097384277997,1,1,1,"1_3"
0.949118960354721,0.311528868779108,0.0460756227563237,1,1,1,"1"
0.210602335906683,0.524491538998951,0.824957745359822,1,1,1,"2_3"
0.944589561366638,0.0048031078081563,0.328218662955911,1,1,1,"1_3"
0.637444666241637,0.0545813078895688,0.76856045846059,1,1,1,"1_3"
0.858986477576463,0.152247064302066,0.488838483297074,1,1,1,"1_3"
0.313005322917964,0.446061087780795,0.838485046851067,1,1,1,"1_2_3"
0.0073379259634239,0.702828973833017,0.71132101640777,1,1,1,"2_3"
0.515629228995126,0.471194925473551,0.715612912414153,1,1,1,"1_2_3"
0.167577049187659,0.0205826170382449,0.985644098273517,1,1,1,"3"
0.209402006517809,0.951663401009698,0.224694394333661,1,1,1,"2"
0.683035249513419,0.0245344390463476,0.729973225004056,1,1,1,"1_3"
0.947549600471581,0.152415627580713,0.280925668309829,1,1,1,"1_3"
0.769855313652435,0.23965623459785,0.591513047412727,1,1,1,"1_3"
0.27177723197007,0.647286324672785,0.712149949149956,1,1,1,"1_2_3"
0.564047138009045,0.0571825145261514,0.823760272249319,1,1,1,"1_3"
0.979374321525387,0.176418613141234,0.0985008186464011,1,1,1,"1_3"
0.24845357295419,0.534391168609443,0.80789659053528,1,1,1,"1_2_3"
0.154440544642819,0.0183349133125132,0.987831943765868,1,1,1,"3"
0.342588614338066,0.938246365325742,0.0482369078502965,1,1,1,"1_2"
0.877839499076383,0.310705761640344,0.364499305273437,1,1,1,"1_3"
0.378159853756459,0.0133006282452439,0.925644758152487,1,1,1,"1_3"
0.604126476668553,0.787575306449098,0.121475663651813,1,1,1,"1_2"
0.868592946163373,0.494005805839051,0.0387886281343026,1,1,1,"1_2"
0.422177095486697,0.152724612922818,0.89355564608702,1,1,1,"1_3"
0.1354200540832,0.981087368412214,0.13830757207796,1,1,1,"2"
0.454748388470248,0.778611019438771,0.432398870942363,1,1,1,"1_2_3"
0.900339448846761,0.420446729510931,0.112309503132519,1,1,1,"1_2_3"
0.136858054427314,0.949729434438017,0.281573923331716,1,1,1,"2"
0.0309586911767256,0.679827766004982,0.732718068570238,1,1,1,"2_3"
0.345670206180493,0.375599426939762,0.859905331441582,1,1,1,"1_3"
0.0145102047922962,0.284772617320278,0.958485268734707,1,1,1,"3"
0.473688385873079,0.803641748130308,0.36024887751528,1,1,1,"1_2_3"
0.0959677728378562,0.716632784431929,0.690816646335251,1,1,1,"2_3"
0.912093796594263,0.384854746340918,0.141321372881562,1,1,1,"1_3"
0.36213002870304,0.650021287769153,0.668082455808015,1,1,1,"1_2_3"
0.406785065156649,0.594351666981972,0.693737707437943,1,1,1,"1_2_3"
0.707868043529961,0.371580960218983,0.600708267757157,1,1,1,"1_3"
0.775473115267169,0.499413119677985,0.386300379745263,1,1,1,"1_2_3"
0.755839072133926,0.647685793866431,0.0959708781836291,1,1,1,"1_2"
0.400418661093625,0.83634055577228,0.37443206408974,1,1,1,"1_2_3"
0.31805700691454,0.139283150321246,0.937784593810942,1,1,1,"1_3"
0.681635741459086,0.648434111430531,0.338977756053137,1,1,1,"1_2_3"
0.482733896892672,0.173903457895719,0.858327194094843,1,1,1,"1_3"
0.550360784919238,0.533402143235536,0.642327922493501,1,1,1,"1_2_3"
0.882907375211398,0.0536162718587334,0.466476003872964,1,1,1,"1_3"
0.189961153238896,0.687158473233601,0.701233194396425,1,1,1,"2_3"
0.780920332320179,0.48900027380095,0.388641437306339,1,1,1,"1_2_3"
0.868171569300823,0.130481388053013,0.478803439450371,1,1,1,"1_3"
0.0597463979249707,0.994664769331781,0.0840973518319502,1,1,1,"2"
0.00958118425753044,0.985414163508358,0.169903287976855,1,1,1,"2"
0.231477462643133,0.971246062497027,0.0556710909927122,1,1,1,"2"
0.570879411817916,0.514191050845869,0.640081448248933,1,1,1,"1_2_3"
0.992608104356542,0.0315274240078428,0.117197153127292,1,1,1,"1_3"
0.613933836837291,0.644755583782897,0.455384981270812,1,1,1,"1_2_3"
0.585764908018319,0.417055322210775,0.69494196214501,1,1,1,"1_3"
0.981976323489456,0.171238352976646,0.0799995410985435,1,1,1,"1_3"
0.843500297576143,0.00217831006376309,0.537124290043025,1,1,1,"1_3"
0.372505610297284,0.720975158096032,0.58432387569348,1,1,1,"1_2_3"
0.364732064123951,0.83080185959935,0.420403129729244,1,1,1,"1_2_3"
0.975786440498878,0.0251391618172813,0.217275965264578,1,1,1,"1_3"
0.0766143943096688,0.655864739736887,0.750980477612053,1,1,1,"2_3"
0.0896207820151723,0.861932278732597,0.499039940595762,1,1,1,"2_3"
0.950818426998157,0.0622945958183478,0.303420009578438,1,1,1,"1_3"
0.431072502483128,0.215034713327647,0.876319901444119,1,1,1,"1_3"
0.374840222423675,0.52168968243746,0.766377637259642,1,1,1,"1_2_3"
0.634734889934686,0.768019182591467,0.0851948042496552,1,1,1,"1_2"
0.591838016941936,0.0486639031001107,0.804586593374075,1,1,1,"1_3"
0.246317829513201,0.917563199856466,0.312098223533983,1,1,1,"2"
0.698535668771405,0.179911380194627,0.69258921066571,1,1,1,"1_3"
0.573699113206945,0.745161209696244,0.340006027990088,1,1,1,"1_2_3"
0.873510794488521,0.474469322270628,0.108893315387513,1,1,1,"1_2_3"
0.47727939369335,0.56974283431913,0.669027266333527,1,1,1,"1_2_3"
0.589760235098471,0.514274986528173,0.622658898055784,1,1,1,"1_2_3"
0.248646626948544,0.659078720743151,0.709781723328153,1,1,1,"2_3"
0.0359693358595059,0.618999740742583,0.784567095816821,1,1,1,"2_3"
0.688453248705946,0.114179991648181,0.716236730315787,1,1,1,"1_3"
0.901296004291283,0.187868993831407,0.390346965923065,1,1,1,"1_3"
0.4791902742481,0.762007331102182,0.435570325449933,1,1,1,"1_2_3"
0.541428603213155,0.273114856371755,0.795149887034946,1,1,1,"1_3"
0.49539034385743,0.0137801282486804,0.868561175322883,1,1,1,"1_3"
0.343547392427079,0.207482424665142,0.915929163533746,1,1,1,"1_3"
0.291600526145762,0.592501409120859,0.750940219552336,1,1,1,"1_2_3"
0.578444987239979,0.41318453910616,0.703334865750711,1,1,1,"1_3"
0.145967971938419,0.555969279509393,0.818285715022565,1,1,1,"2_3"
0.892600305703536,0.0284829341471473,0.449948237823333,1,1,1,"1_3"
0.703561441904605,0.223774985643246,0.674482062967932,1,1,1,"1_3"
0.185887042938093,0.981764393395335,0.0398080786878897,1,1,1,"2"
0.410525408299785,0.521632470573577,0.747909389420671,1,1,1,"1_2_3"
0.688002653021507,0.528488890688441,0.497344791723276,1,1,1,"1_2_3"
0.158372190511961,0.651783092039873,0.741685277057179,1,1,1,"2_3"
0.667717870682348,0.724024582704358,0.173035397567119,1,1,1,"1_2"
0.110701633668165,0.615757592516354,0.780120334026529,1,1,1,"2_3"
0.516667488056604,0.11668401397565,0.84819782342789,1,1,1,"1_3"
0.693238346727597,0.662518538359873,0.283707209911707,1,1,1,"1_2_3"
0.486473733042499,0.660696892312667,0.571684286602386,1,1,1,"1_2_3"
0.809527111956437,0.0882166734637926,0.580416810172184,1,1,1,"1_3"
0.460986075371028,0.759304182043783,0.459291843433821,1,1,1,"1_2_3"
0.170022660605058,0.630444595207219,0.757384913537881,1,1,1,"2_3"
0.556641840808679,0.783150744249186,0.27717282125611,1,1,1,"1_2_3"
0.98100053115879,0.191006341683248,0.0339784535103364,1,1,1,"1"
0.826007805898739,0.205756963094377,0.52476201914061,1,1,1,"1_3"
0.142000299550438,0.97053752274099,0.194660812387516,1,1,1,"2"
0.665526308590097,0.746358037894089,0.00494083447652285,1,1,1,"1_2"
0.832879741247939,0.183295770673578,0.522220257240128,1,1,1,"1_3"
0.679742934295408,0.109783362950504,0.725187669844673,1,1,1,"1_3"
0.106060024825981,0.957963863675606,0.266564264344673,1,1,1,"2"
0.917415634241436,0.397207084002002,0.023980960531425,1,1,1,"1_2"
0.147999910319598,0.386997166566581,0.910125936129077,1,1,1,"3"
0.365068425090511,0.892059089161843,0.266374973384657,1,1,1,"1_2"
0.110420116434132,0.265588427495855,0.957742233101867,1,1,1,"3"
0.842333696748903,0.47569371748953,0.253356331008953,1,1,1,"1_2_3"
0.0122185800853514,0.92139555746374,0.388433949323154,1,1,1,"2_3"
0.985450901392428,0.168715277930853,0.0205347495130993,1,1,1,"1"
0.739640563539217,0.207246003295704,0.640297533093286,1,1,1,"1_3"
0.0304142554614038,0.998232108798913,0.0510649589014138,1,1,1,"2"
0.630153325772218,0.23673529649204,0.739501984725558,1,1,1,"1_3"
0.396506695741599,0.908922402968999,0.129005835577854,1,1,1,"1_2"
0.838798243874415,0.13528812879949,0.527365744317101,1,1,1,"1_3"
0.77298078317754,0.21539733207106,0.596745086427116,1,1,1,"1_3"
0.614074710373748,0.297485659249218,0.731036615102456,1,1,1,"1_3"
0.493466129980127,0.553150375969685,0.671204767658151,1,1,1,"1_2_3"
0.425327734065799,0.617971646912757,0.661216577413473,1,1,1,"1_2_3"
0.444506577410653,0.762249314639676,0.470520865605353,1,1,1,"1_2_3"
0.227900630868919,0.90000360291086,0.3715572865616,1,1,1,"2_3"
0.302588427519932,0.433497509592351,0.848834585009497,1,1,1,"1_2_3"
0.660041824486484,0.0113843887743366,0.751142586744214,1,1,1,"1_3"
0.829170838063764,0.1835006293439,0.528018219699878,1,1,1,"1_3"
0.947905539544602,0.100702334677883,0.302215366735513,1,1,1,"1_3"
0.566416782252123,0.729137269665785,0.384097475606747,1,1,1,"1_2_3"
0.709714916111551,0.127720128171487,0.692814770850502,1,1,1,"1_3"
0.768353273606999,0.0299247609907783,0.639326016690275,1,1,1,"1_3"
0.608524504627738,0.705992386154489,0.362315715860433,1,1,1,"1_2_3"
0.0511078167216156,0.0781846955449217,0.995628015100267,1,1,1,"3"
0.736582214257335,0.248595952811163,0.629004526124949,1,1,1,"1_3"
0.195054296755273,0.923623957889587,0.329958490919206,1,1,1,"2"
0.729820596043295,0.414865059508575,0.5433680888587,1,1,1,"1_3"
0.237275913750632,0.596571367933548,0.7666829486272,1,1,1,"2_3"
0.887697133004991,0.373747427141797,0.26889897872548,1,1,1,"1_3"
0.300285755773328,0.763437487184403,0.571831852943857,1,1,1,"1_2_3"
0.248004497702261,0.359637232686476,0.899530338557329,1,1,1,"1_3"
0.668988221760276,0.0930205304065528,0.737429278011734,1,1,1,"1_3"
0.00974593575804584,0.998043624725781,0.0617571038863118,1,1,1,"2"
0.0508725421519189,0.992721068273425,0.109164394658111,1,1,1,"2"
0.500761196489515,0.587704745166251,0.63548513483752,1,1,1,"1_2_3"
0.623496961391399,0.693409133287162,0.361158293563416,1,1,1,"1_2_3"
0.0153153695425931,0.838337850441952,0.544935856750261,1,1,1,"2_3"
0.879380928647374,0.0328679936548254,0.474983028459322,1,1,1,"1_3"
0.157313822034412,0.0181926151628905,0.987381076459571,1,1,1,"3"
0.79035638267566,0.0829806580598579,0.607001646416053,1,1,1,"1_3"
0.980273797303563,0.121288918123447,0.156052172879765,1,1,1,"1_3"
0.227584533483606,0.965485232231334,0.126663121950536,1,1,1,"2"
0.565055862867951,0.569194072137726,0.597268767040291,1,1,1,"1_2_3"
0.425384631742621,0.575535957204796,0.69843129729527,1,1,1,"1_2_3"
0.0282928184113392,0.234526130262374,0.971698003831694,1,1,1,"3"
0.0276796677952422,0.30987858120598,0.950373137720398,1,1,1,"3"
0.796946842482098,0.562363381841004,0.220506591788463,1,1,1,"1_2_3"
0.227406756942052,0.717898736777332,0.657957119142736,1,1,1,"2_3"
0.0355071276452382,0.210445472576305,0.976960565713131,1,1,1,"3"
0.644171279744049,0.427843543656247,0.634029387729449,1,1,1,"1_3"
0.042121460999294,0.77210381779409,0.634098948959132,1,1,1,"2_3"
0.0389518282795897,0.445947797951838,0.894211002267129,1,1,1,"2_3"
0.94372054393912,0.309011881292942,0.117911798252119,1,1,1,"1_3"
0.71817090152241,0.597819360536268,0.356149643232303,1,1,1,"1_2_3"
0.271423789290909,0.59699129878136,0.754937425079927,1,1,1,"1_2_3"
0.228290118945688,0.250388070906254,0.940845064577377,1,1,1,"3"
0.093360661706572,0.845265536979174,0.526127321891782,1,1,1,"2_3"
0.580114678770791,0.237207146230219,0.779230215823268,1,1,1,"1_3"
0.827136570025736,0.538367253488639,0.161263123178114,1,1,1,"1_2_3"
0.708815532437349,0.276929123522287,0.648760974104281,1,1,1,"1_3"
0.0516290568611991,0.359878533018561,0.931569579773852,1,1,1,"3"
0.60064496753788,0.256647042019854,0.757204013984262,1,1,1,"1_3"
0.59607732267879,0.755978968648642,0.270532113341505,1,1,1,"1_2_3"
0.818200330755048,0.328128805593171,0.472101372262704,1,1,1,"1_3"
0.643393894657108,0.11559511658106,0.756757600120785,1,1,1,"1_3"
0.322463605387187,0.843652886130268,0.429263358469793,1,1,1,"1_2_3"
0.551670880576346,0.550011268271807,0.627014229741365,1,1,1,"1_2_3"
0.00733985130945177,0.807042942164946,0.590447132336591,1,1,1,"2_3"
0.169130495423644,0.50879757624227,0.844108939608949,1,1,1,"2_3"
0.536157217053752,0.279705521290153,0.796429695554466,1,1,1,"1_3"
0.46991931372119,0.449404123231971,0.759744544313356,1,1,1,"1_3"
0.931714064951966,0.361667036373888,0.033254412808108,1,1,1,"1"
0.768908574948017,0.412188238045455,0.488753986979535,1,1,1,"1_3"
0.169242965414564,0.445394499866635,0.879193129037207,1,1,1,"2_3"
0.281899835744345,0.187283615106958,0.940987422933899,1,1,1,"1_3"
0.763729775224995,0.33417575433189,0.552307338038787,1,1,1,"1_3"
0.178574168114922,0.333915612397565,0.925533160010609,1,1,1,"3"
0.932995833514527,0.0220248149837495,0.359212586318276,1,1,1,"1_3"
0.842586655657121,0.424575738071484,0.331335434793207,1,1,1,"1_3"
0.617073262920366,0.304610091115065,0.725557220748084,1,1,1,"1_3"
0.260241186377892,0.61073416366834,0.747849119970707,1,1,1,"1_2_3"
0.374788553502505,0.0153402495157131,0.926983396241969,1,1,1,"1_3"
0.145115347442558,0.000385055191382178,0.989414669220709,1,1,1,"3"
0.825280864050415,0.306092244153167,0.474572474445663,1,1,1,"1_3"
0.280480876788482,0.95784808934948,0.0621089002117705,1,1,1,"2"
0.370963459790469,0.452169206516907,0.811128300688711,1,1,1,"1_2_3"
0.221890182037933,0.879902549160557,0.420162172376246,1,1,1,"2_3"
0.47213252043556,0.809823440278106,0.348248300388241,1,1,1,"1_2_3"
0.724093815658336,0.224221116196381,0.652236948644433,1,1,1,"1_3"
0.393226066978318,0.861429203473281,0.321423377575672,1,1,1,"1_2"
0.498853996449153,0.527239176467784,0.687868839986434,1,1,1,"1_2_3"
0.15063677594786,0.253660498165826,0.955491974535788,1,1,1,"3"
0.848254191638319,0.0129707357479731,0.529430435829088,1,1,1,"1_3"
0.340863389077645,0.1569046669061,0.926926682909489,1,1,1,"1_3"
0.31238053751758,0.435145033480803,0.844433064024153,1,1,1,"1_2_3"
0.252904069867268,0.273745990725931,0.927956175692608,1,1,1,"1_3"
0.308282926732652,0.921372131867387,0.236717197734549,1,1,1,"1_2"
0.131993592594089,0.857121043130112,0.497916869504995,1,1,1,"2_3"
0.0931204181202631,0.970342608125485,0.223078036985578,1,1,1,"2"
0.559049007010743,0.38355766619887,0.735083481286567,1,1,1,"1_3"
0.265812264923234,0.344925365201615,0.900205716631989,1,1,1,"1_3"
0.691680654127509,0.539459560888169,0.480167944444529,1,1,1,"1_2_3"
0.97951437208374,0.0682430474025267,0.189458389528185,1,1,1,"1_3"
0.721053454629254,0.166642438548418,0.672541607071158,1,1,1,"1_3"
0.0207458078766355,0.348476226258058,0.937088006106411,1,1,1,"3"
0.671302070124084,0.529054253747232,0.519090673427175,1,1,1,"1_2_3"
0.0883400099914861,0.348099643059344,0.933285958930414,1,1,1,"3"
0.684797045237902,0.651238758483505,0.327018480031789,1,1,1,"1_2_3"
0.902444937910664,0.404080191683855,0.149373132551194,1,1,1,"1_2_3"
0.581480111817695,0.568643704743105,0.581829198834604,1,1,1,"1_2_3"
0.0601158068300214,0.934630415003609,0.350502606437323,1,1,1,"2"
0.237039835171854,0.675886276603385,0.697846586035149,1,1,1,"2_3"
0.926874966709406,0.374538843692368,0.024968993832778,1,1,1,"1_2"
0.317760292914701,0.135402461723997,0.938453285787761,1,1,1,"1_3"
0.100650734929284,0.398960426190072,0.911427456187508,1,1,1,"3"
0.342298646658833,0.0582212333765345,0.937785649538127,1,1,1,"1_3"
0.614174827909322,0.0525798710799961,0.787416432340452,1,1,1,"1_3"
0.453676073389817,0.647869749017343,0.611917321818726,1,1,1,"1_2_3"
0.84628613162134,0.528317667207113,0.0684121768563276,1,1,1,"1_2"
0.931231663143303,0.334144525067407,0.145447674188467,1,1,1,"1_3"
0.925684057878358,0.372242743084592,0.0674119070395977,1,1,1,"1"
0.598809406545891,0.678641199011471,0.42529215562532,1,1,1,"1_2_3"
0.724041198705955,0.0629869337564256,0.686874798454862,1,1,1,"1_3"
0.121624787307641,0.332406443832243,0.935261122473918,1,1,1,"3"
0.800985862432621,0.466495407755663,0.375238168002602,1,1,1,"1_2_3"
0.827605775760031,0.522666308406218,0.204667071082903,1,1,1,"1_2_3"
0.263007396916851,0.712407576250921,0.650617056698724,1,1,1,"2_3"
0.0577428843952255,0.115701523610289,0.99160421375465,1,1,1,"3"
0.260151265872636,0.944387661953542,0.201129964984802,1,1,1,"2"
0.0351022880015118,0.44697884190796,0.893855549998812,1,1,1,"2_3"
0.393896675300164,0.109057597501488,0.912661958018784,1,1,1,"1_3"
0.720503267184197,0.634165313471156,0.280551950923402,1,1,1,"1_2_3"
0.230000423963821,0.721305352854028,0.65331339563841,1,1,1,"2_3"
0.665334620319551,0.728734320162795,0.162099147502719,1,1,1,"1_2"
0.332400838032251,0.40214996384055,0.853103211492315,1,1,1,"1_3"
0.144196848772349,0.0244303582425691,0.989247404040195,1,1,1,"3"
0.332151989231067,0.734831376313138,0.591352605841543,1,1,1,"1_2_3"
0.971547551168374,0.125796730582585,0.200675206225055,1,1,1,"1_3"
0.947867965006752,0.202526898563396,0.246026779583547,1,1,1,"1_3"
0.973365500367163,0.172900655068861,0.150548882997321,1,1,1,"1_3"
0.280082083234802,0.81548441546573,0.506496983982502,1,1,1,"2_3"
0.431456764438178,0.77887596867193,0.455189285732762,1,1,1,"1_2_3"
0.0589273439190309,0.764672327127175,0.641719409293936,1,1,1,"2_3"
0.758061857854923,0.597581386187384,0.261225394148249,1,1,1,"1_2_3"
0.980477661310467,0.194819284716274,0.0266270909750985,1,1,1,"1"
0.171589002412948,0.498523271523696,0.849724521242173,1,1,1,"2_3"
0.824556772229337,0.551472229597212,0.126429859423381,1,1,1,"1_2"
0.662179049782689,0.603696337480734,0.443925261886775,1,1,1,"1_2_3"
0.408906069169837,0.19624344399832,0.891226310924307,1,1,1,"1_3"
0.708688304873912,0.401596423865417,0.580069994805325,1,1,1,"1_3"
0.104458960114544,0.648249411367471,0.754228762586999,1,1,1,"2_3"
0.956037187336865,0.270748332186894,0.112642074941077,1,1,1,"1_3"
0.608667121258393,0.648364681396737,0.457326552275645,1,1,1,"1_2_3"
0.879251254323333,0.408379891999506,0.245240892963057,1,1,1,"1_3"
0.695673577520604,0.0781560537377734,0.714093764714287,1,1,1,"1_3"
0.6607782551631,0.728305770353962,0.181501521681588,1,1,1,"1_2"
0.379082186421192,0.80508823492025,0.4562122641174,1,1,1,"1_2_3"
0.67601972306573,0.568994045929788,0.468234033067422,1,1,1,"1_2_3"
0.493320996731602,0.651979576795296,0.575809886703558,1,1,1,"1_2_3"
0.992335219228999,0.0458306567999769,0.114762204470883,1,1,1,"1_3"
0.427502298617638,0.808756190172335,0.403924757268685,1,1,1,"1_2_3"
0.436413862413174,0.273489890821142,0.857173389876433,1,1,1,"1_3"
0.520244874268511,0.560762150350281,0.64412039366245,1,1,1,"1_2_3"
0.903113301452118,0.304956653313211,0.302304158655256,1,1,1,"1_3"
0.493423717962198,0.617592300577724,0.612464517192201,1,1,1,"1_2_3"
0.829506055642125,0.481027931956373,0.283781310749703,1,1,1,"1_2_3"
0.16843435972626,0.526780319675837,0.833146062383918,1,1,1,"2_3"
0.324278615633949,0.0172293974077967,0.945804698290029,1,1,1,"1_3"
0.413231914104623,0.662461196338143,0.624807609197956,1,1,1,"1_2_3"
0.706222843559478,0.361617877384077,0.608672166269331,1,1,1,"1_3"
0.582491249017607,0.639619884054612,0.501587827543564,1,1,1,"1_2_3"
0.875650284728577,0.045497907549786,0.480797794569976,1,1,1,"1_3"
0.24566378456816,0.943766593274305,0.221255332977674,1,1,1,"2"
0.90185091167871,0.430783605833086,0.0330214786120134,1,1,1,"1_2"
0.777565766051516,0.197443881103177,0.596998654336535,1,1,1,"1_3"
0.476580935020743,0.686066566637426,0.549711995973427,1,1,1,"1_2_3"
0.57476843189734,0.161042100899347,0.802313337438807,1,1,1,"1_3"
0.25060572398224,0.354926967069988,0.900679531883475,1,1,1,"1_3"
0.0832727659524666,0.99647163215667,0.0104848823383237,1,1,1,"2"
0.323404268187554,0.578583747919092,0.748766002140835,1,1,1,"1_2_3"
0.445087843389969,0.621829686950658,0.644379276585858,1,1,1,"1_2_3"
0.0338519434954581,0.997592297046525,0.0605281322611158,1,1,1,"2"
0.824907599871945,0.48729332168355,0.286483281041179,1,1,1,"1_2_3"
0.534009045260052,0.843381991570787,0.0595076119042017,1,1,1,"1_2"
0.738355120871374,0.499421071657536,0.453222140530952,1,1,1,"1_2_3"
0.265179205808449,0.760305762736368,0.59297144615628,1,1,1,"2_3"
0.318012147017489,0.485337514959278,0.814441999728943,1,1,1,"1_2_3"
0.20215335872085,0.179437968432806,0.962775173673785,1,1,1,"3"
0.576992403760468,0.268824568671032,0.771241283439593,1,1,1,"1_3"
0.0714993209991651,0.956849251583366,0.281651126113513,1,1,1,"2"
0.460075540300146,0.783345765290065,0.417971182283721,1,1,1,"1_2_3"
0.589629799716646,0.4001029250011,0.7016084012408,1,1,1,"1_3"
0.785826766804567,0.509352170805496,0.350765817418415,1,1,1,"1_2_3"
0.781232786621894,0.0523651839244787,0.622039565156064,1,1,1,"1_3"
0.112893020553451,0.981180659292336,0.156651459428166,1,1,1,"2"
0.611163214383378,0.0851211676782333,0.786914170794802,1,1,1,"1_3"
0.52123457835384,0.710711134286741,0.47244491523261,1,1,1,"1_2_3"
0.50327941384614,0.452075447920958,0.736435754825736,1,1,1,"1_3"
0.716891241534327,0.0773783167464637,0.692877726520961,1,1,1,"1_3"
0.767900571460885,0.216340823331911,0.602930643200458,1,1,1,"1_3"
0.602929078239673,0.567105968624244,0.561130418854491,1,1,1,"1_2_3"
0.666852405306478,0.650657554266108,0.363252827399061,1,1,1,"1_2_3"
0.221148237742363,0.445790302077624,0.867389453196768,1,1,1,"2_3"
0.647436546494807,0.720722536863668,0.247759849692551,1,1,1,"1_2_3"
0.0609765545060285,0.430171721787761,0.900685377684531,1,1,1,"2_3"
0.672806347713862,0.176104255223752,0.718553345109478,1,1,1,"1_3"
0.880989685963477,0.258355246118151,0.396370710357368,1,1,1,"1_3"
0.561583213229246,0.58895394344118,0.581169120931419,1,1,1,"1_2_3"
0.0805726704474099,0.992522614823489,0.0916891697034947,1,1,1,"2"
0.214294680171057,0.299238384469863,0.929803301408556,1,1,1,"3"
0.848966988629309,0.528440548415545,0.00237465954641764,1,1,1,"1_2"
0.0966645890848715,0.969962797906689,0.223222149201373,1,1,1,"2"
0.0976264542007828,0.528134306351278,0.843530218720726,1,1,1,"2_3"
0.552338991949927,0.77760090276745,0.300430481121647,1,1,1,"1_2_3"
0.830498241349556,0.553749843666416,0.0602808572825161,1,1,1,"1_2"
0.362605514224251,0.009148259675594,0.931897821866257,1,1,1,"1_3"
0.66622273339504,0.697833635423427,0.26301233199104,1,1,1,"1_2_3"
0.00196658386013712,0.764245131983352,0.644922871968168,1,1,1,"2_3"
0.474345294204983,0.711448576238323,0.518495385933231,1,1,1,"1_2_3"
0.344243805158016,0.895458174697257,0.282224839406786,1,1,1,"1_2"
0.893565545078688,0.14503013474091,0.424861008643133,1,1,1,"1_3"
0.961445040915362,0.0377088055593646,0.272399484732522,1,1,1,"1_3"
0.159078693234014,0.960792672671663,0.227093393781945,1,1,1,"2"
0.605514430803616,0.580650303667098,0.54424029521883,1,1,1,"1_2_3"
0.22692981024287,0.1548848476872,0.961516274006867,1,1,1,"3"
0.0212167178693848,0.999689183462456,0.0130914991891166,1,1,1,"2"
0.45217628463338,0.469273501235712,0.758497850130854,1,1,1,"1_2_3"
0.902098721223801,0.280524014472445,0.327908789864876,1,1,1,"1_3"
0.664424113672462,0.698953632841386,0.264583477013196,1,1,1,"1_2_3"
0.120646634771132,0.374978513285431,0.919149337209493,1,1,1,"3"
0.25638998892654,0.0315786131908606,0.966057433472353,1,1,1,"1_3"
0.854738992556883,0.420990457500933,0.303625244826579,1,1,1,"1_3"
0.552742755987365,0.816346312552614,0.167493712375247,1,1,1,"1_2"
0.325428715739906,0.907683621444596,0.264965270050809,1,1,1,"1_2"
0.611038557967253,0.779680831312328,0.13685642827948,1,1,1,"1_2"
0.855623861028366,0.233630713882321,0.461870650691022,1,1,1,"1_3"
0.177409720107343,0.29111827821547,0.940093580076098,1,1,1,"3"
0.467833587425609,0.853281213557491,0.230310453662747,1,1,1,"1_2"
0.276431836299728,0.323365322901484,0.904997407634287,1,1,1,"1_3"
0.926114425429777,0.040299423874689,0.3750840271809,1,1,1,"1_3"
0.149174453138803,0.92024452567926,0.361796898118395,1,1,1,"2"
0.202764374498446,0.827717574714654,0.523230565757338,1,1,1,"2_3"
0.862533515029455,0.423520929068944,0.276886182557943,1,1,1,"1_3"
0.842669476346202,0.207203081276348,0.496965830559813,1,1,1,"1_3"
0.507511458464637,0.715217029699646,0.480517138044745,1,1,1,"1_2_3"
